Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src
haribo-solucan-worms-jelly,Haribo Solucan worms Jelly,80g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750128981-Haribo Solucan worms Jelly 80g.jpg?q=10
damel-sour-tube-raspberry-flavour,Damel Sour Tube Raspberry Flavour,30g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,30,shopify,100,deny,manual,230,TRUE,TRUE,https://assets.indolj.io/upload/1761921373-Damel Sour Tube Raspberry Flavor 30g.jpg?q=10
haribo-happy-bear-jelly,Haribo Happy Bear jelly,80g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750128995-Haribo Happy Bear jelly 80g.jpg?q=10
damel-sour-tube-strawberry-flavour,Damel Sour Tube Strawberry Flavour, 30g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,30,shopify,100,deny,manual,230,TRUE,TRUE,https://assets.indolj.io/upload/1761921424-Damel Sour Tube Sberry Flavor 30g.jpg?q=10
tiva-peach-rings-fizzy-jelly,Tiva Peach Rings Fizzy Jelly,80g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129004-Tiva Peach Rings Fizzy Jelly 80g.webp?q=10
damel-sour-tube-tropical-flavour,Damel Sour Tube Tropical Flavour, 30g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,30,shopify,100,deny,manual,230,TRUE,TRUE,https://assets.indolj.io/upload/1761921490-Damel Sour Tube Tropical Flavor 30g.jpg?q=10
fini-jelly-cola,Fini Jelly Cola,75g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,75,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1732772541-Fini Jelly Cola Jelly Pouch 75g.webp?q=10
damel-sour-tube-fruit-flavour,Damel Sour Tube Fruit Flavour,30g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,30,shopify,100,deny,manual,230,TRUE,TRUE,https://assets.indolj.io/upload/1761921547-Damel Sour Tube Fruit Flavor 30g.jpg?q=10
fini-jelly-worms,Fini Jelly Worms,75g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,75,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1732772651-Fini Jelly Worms Pouch 75g.jpeg?q=10
damel-sour-tube-cola-flavour,Damel Sour Tube Cola Flavour,30g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,30,shopify,100,deny,manual,230,TRUE,TRUE,https://assets.indolj.io/upload/1761921603-Damel Sour Tube Cola Flavor 30g.jpg?q=10
fini-jelly-kisses-pouch,Fini Jelly Kisses Pouch,75g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,75,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1732772597-Fini Jelly Kisses Pouch 75g.jpeg?q=10
tiva-peach-rings-fizzy-jelly,Tiva Peach Rings Fizzy Jelly,80g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129012-Tiva Peach Rings Fizzy Jelly 80g.webp?q=10
twizzlers-strawberry,Twizzlers Strawberry,70g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,70,shopify,100,deny,manual,1190,TRUE,TRUE,https://assets.indolj.io/upload/1761921877-Twizzlers Sberry 70g.jpg?q=10
tiva-worms-fizzy-jelly,Tiva Worms Fizzy Jelly,80g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129188-Tiva Worms Fizzy Jelly 80g.jpg?q=10
tiva-mix-fruits-jelly,Tiva Mix Fruits Jelly,80g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129197-Tiva Mix Fruits Jelly 80g.webp?q=10
sweetzone-rainbow-belts-jelly,Sweetzone Rainbow Belts Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750082891-Sweetzone-Rainbow-Belts-Jelly-90g.jpg?q=10
sweetzone-watermelon-drops-jelly,Sweetzone Watermelon Drops Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129227-Sweetzone Watermelon Drops Jelly 90g.webp?q=10
damel-mini-sweet-mix,Damel Mini sweet mix,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763034846-Damel Mini sweet mix 80g.jfif?q=10
sweetzone-fizzy-blue-bottles-jelly,Sweetzone Fizzy Blue Bottles Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129237-Sweetzone Fizzy Blue Bottles Jelly 90g.jpg?q=10
damel-sour-mix-jelly-80g,Damel Sour Mix Jelly 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763034896-Damel Sour Mix Jelly 80g.jfif?q=10
sweetzone-fizzy-cola-bottles-jelly,Sweetzone Fizzy Cola Bottles Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129252-Sweetzone Fizzy Cola Bottles Jelly 90g.webp?q=10
sweetzone-party-mix-jelly,Sweetzone Party Mix Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129265-Sweetzone Party Mix Jelly 90g.webp?q=10
sweetzone-happy-bears-jelly,Sweetzone Happy Bears Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129274-Sweetzone Happy Bears Jelly 90g.webp?q=10
sweetzone-fizzy-mix-jelly,Sweetzone Fizzy mix Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129284-Sweetzone Fizzy mix Jelly 90g.webp?q=10
damel-happy-eggs-80g,Damel Happy eggs 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763035333-Untitled design_11zon (2).png?q=10
damel-triple-hearts-jelly-80g,Damel Triple Hearts Jelly 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763035421-Damel Triple Hearts Jelly 80g.jfif?q=10
damel-yummy-pizza-80g,Damel Yummy pizza 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763035465-Damel Yummy pizza 80g.jfif?q=10
damel-gummy-vegan-80g,Damel Gummy Vegan 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763035511-Damel Gummy Vegan 80g.jfif?q=10
damel-rain-wow-jelly-80g,Damel Rain Wow Jelly 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763035541-Damel Rain Wow Jelly 80g.jfif?q=10
damel-shiny-mix-jelly-80g,Damel Shiny Mix Jelly 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763035601-Damel Shiny Mix Jelly 80g.jfif?q=10
relkon-yammiez-sour-hot-dogs-jelly,Relkon Yammiez Sour Hot Dogs Jelly,50g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,50,shopify,100,deny,manual,500,TRUE,TRUE,https://assets.indolj.io/upload/1750125316-Relkon Yammiez Sour Hot Dogs Jelly 50g.webp?q=10
damel-magic-cola-jelly-80g,Damel Magic Cola Jelly 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763035649-Damel Magic Cola Jelly 80g.jfif?q=10
relkon-yammiez-mallow-burger-jelly,Relkon Yammiez Mallow Burger Jelly,50g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,50,shopify,100,deny,manual,500,TRUE,TRUE,https://assets.indolj.io/upload/1750125326-Relkon Yammiez Mallow Burger Jelly 50g.webp?q=10
damel-lovely-kisses-80g,Damel Lovely kisses 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763035718-Damel Lovely kisses 80g.jfif?q=10
damel-sour-tube-fruit-flavor-30g,Damel Sour Tube Fruit Flavor 30g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,230,TRUE,TRUE,https://assets.indolj.io/upload/1763035749-Damel Sour Tube Fruit Flavor 30g.jfif?q=10
yupi-gummi-football-32gm,Yupi Gummi Football 32gm,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,120,TRUE,TRUE,https://assets.indolj.io/upload/1763035874-Yupi Gummi Football 32gm.jfif?q=10
yupi-fruit-cooktail-jelly-32gm,Yupi Fruit Cooktail Jelly 32gm,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,120,TRUE,TRUE,https://assets.indolj.io/upload/1763035907-Yupi Fruit Cooktail Jelly 32gm.jfif?q=10
jolly-rancher-gummies-gommeux-naughty-nice-mix-200g,Jolly Rancher Gummies Gommeux Naughty & Nice Mix 200g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,2750,TRUE,TRUE,https://assets.indolj.io/upload/1768478340-1.jfif?q=10
haribo-peaches,Haribo Peaches,80g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1768477920-Haribo Peaches 80g.jfif?q=10
haribo-jelly-beans,Haribo Jelly Beans,80g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1768477977-Haribo Jelly Beans 80g.jfif?q=10
bebeto-wacky-stcks-fizzy-mix-fruit,Bebeto Wacky Stcks Fizzy Mix Fruit,75g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,75,shopify,100,deny,manual,390,TRUE,TRUE,https://assets.indolj.io/upload/1768478012-Bebeto Wacky Stcks Fizzy Mix Fruit 75g.jfif?q=10
bebeto-wacky-sticks-sberry,Bebeto Wacky Sticks Sberry,75g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,75,shopify,100,deny,manual,390,TRUE,TRUE,https://assets.indolj.io/upload/1768478050-Bebeto Wacky Sticks Sberry 75g.jfif?q=10
candyland-bottles-jelly,CandyLand Bottles Jelly,39g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,39,shopify,100,deny,manual,50,TRUE,TRUE,https://assets.indolj.io/upload/1750129758-CandyLand Bottles Jelly 39g_11zon.png?q=10
candyland-peach-rings-jelly,CandyLand Peach Rings Jelly,42g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,42,shopify,100,deny,manual,50,TRUE,TRUE,https://assets.indolj.io/upload/1750129537-CandyLand Peach Rings Jelly 42g.jpg?q=10
candyland-bottles-jelly,CandyLand Bottles Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,150,TRUE,TRUE,https://assets.indolj.io/upload/1750129546-CandyLand Bottles Jelly 90g.png?q=10
sourpunk-cola-stick-jelly,SourPunk Cola Stick Jelly,20g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,20,shopify,100,deny,manual,130,TRUE,TRUE,https://assets.indolj.io/upload/1750129556-SourPunk Cola Stick Jelly 20g.webp?q=10
sourpunk-apple-stick-jelly,SourPunk Apple Stick Jelly,20g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,20,shopify,100,deny,manual,130,TRUE,TRUE,https://assets.indolj.io/upload/1750129573-SourPunk Apple Stick Jelly 20g.webp?q=10
sourpunk-strawberry-stick-jelly,SourPunk Strawberry Stick Jelly,20g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,20,shopify,100,deny,manual,130,TRUE,TRUE,https://assets.indolj.io/upload/1750129582-SourPunk Strawberry Stick Jelly 20g.jpg?q=10
sweetzone-cola-bottles-jelly,Sweetzone Cola Bottles Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129295-Sweetzone Cola Bottles Jelly 90g.webp?q=10
yupi-gummi-aquarium-jelly,Yupi Gummi Aquarium Jelly,14g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,14,shopify,100,deny,manual,90,TRUE,TRUE,https://assets.indolj.io/upload/1750129593-Yupi Gummi Aquarium Jelly 14g.jpg?q=10
sweetzone-rainbow-pencils-jelly,Sweetzone Rainbow Pencils Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129303-Sweetzone Rainbow Pencils Jelly 90g.webp?q=10
haribo-mega-roulette-jelly,haribo Mega Roulette Jelly,45g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,45,shopify,100,deny,manual,350,TRUE,TRUE,https://assets.indolj.io/upload/1750129602-haribo Mega Roulette Jelly 45g.webp?q=10
sweetzone-tangy-mix-jelly,Sweetzone Tangy Mix Jelly,90g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,90,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750129312-Sweetzone Tangy Mix Jelly 90g.avif?q=10
sourpunk-blueberry-stick-jelly,SourPunk blueberry Stick Jelly,20g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,20,shopify,100,deny,manual,130,TRUE,TRUE,https://assets.indolj.io/upload/1750129610-SourPunk blueberry Stick Jelly 20g.webp?q=10
damla-sour-tubes-strawberry-jelly,Damla Sour Tubes Strawberry Jelly,35g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,35,shopify,100,deny,manual,230,TRUE,TRUE,https://assets.indolj.io/upload/1750129621-Damla Sour Tubes Strawberry Jelly 35g.jpg?q=10
damla-sour-tubes-cola-jelly,Damla Sour Tubes Cola Jelly,35g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,35,shopify,100,deny,manual,230,TRUE,TRUE,https://assets.indolj.io/upload/1750083306-Damla-Sour-Tubes-Cola-Jelly-35g.jpg?q=10
sourpatch-kids-berries-baies-jelly,SourPatch Kids Berries Baies Jelly,150g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,150,shopify,100,deny,manual,1950,TRUE,TRUE,https://assets.indolj.io/upload/1750129642-SourPatch Kids Berries Baies Jelly 150g.webp?q=10
sourpatch-kids-watermelon-pouch-130g,SourPatch Kids Watermelon Pouch 130g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,1650,TRUE,TRUE,https://assets.indolj.io/upload/1763038280-SourPatch Kids Watermelon Pouch 130g.jfif?q=10
sourpatch-kids-watermelon-jelly,SourPatch Kids Watermelon Jelly,154g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,154,shopify,100,deny,manual,1950,TRUE,TRUE,https://assets.indolj.io/upload/1750129650-SourPatch Kids Watermelon Jelly 154g.webp?q=10
sourpatch-kids-strawberry-jelly,SourPatch Kids Strawberry Jelly,154g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,154,shopify,100,deny,manual,1950,TRUE,TRUE,https://assets.indolj.io/upload/1750129659-SourPatch Kids Strawberry Jelly 154g.webp?q=10
sourpatch-kids-watermelon-pouch-226g,SourPatch Kids watermelon Pouch 226g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,2250,TRUE,TRUE,https://assets.indolj.io/upload/1763038359-Sour Patch Kids watermelon Pouch 226g.jfif?q=10
sourpatch-kids-lemonade-jelly,SourPatch Kids Lemonade Jelly,150g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,150,shopify,100,deny,manual,1950,TRUE,TRUE,https://assets.indolj.io/upload/1750129669-SourPatch Kids Lemonade Jelly 150g.webp?q=10
sourpatch-kids-strawberry-pouch-226g,SourPatch Kids Strawberry Pouch 226g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,2250,TRUE,TRUE,https://assets.indolj.io/upload/1763038400-Sour Patch Kids Strawberry Pouch 226g.jfif?q=10
sweeto-worms-jelly,Sweeto Worms Jelly,80g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,80,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750128330-Sweeto Worms Jelly 80g.webp?q=10
sourpatch-kids-sour-cherry-blasters-jelly,SourPatch Kids Sour Cherry Blasters Jelly,154g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,154,shopify,100,deny,manual,1950,TRUE,TRUE,https://assets.indolj.io/upload/1750129680-SourPatch Kids Sour Cherry Blasters Jelly 154g.webp?q=10
sourpatch-extreme-video-99g,SourPatch Extreme Video 99g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,1790,TRUE,TRUE,https://assets.indolj.io/upload/1763038436-SourPatch Extreme Video 99g.jfif?q=10
fini-sour-twin-cherry-jar-jelly,Fini Sour Twin Cherry Jar Jelly,185g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,185,shopify,100,deny,manual,1050,TRUE,TRUE,https://assets.indolj.io/upload/1750129689-Fini Sour Twin Cherry Jar Jelly 185g.webp?q=10
sourpatch-kids-226g,SourPatch kids 226g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,2980,TRUE,TRUE,https://assets.indolj.io/upload/1763038473-SourPatch kids 226g.jfif?q=10
fini-sour-strawberry-kisses-jar-jelly,Fini Sour Strawberry Kisses Jar Jelly,185g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,185,shopify,100,deny,manual,1050,TRUE,TRUE,https://assets.indolj.io/upload/1750129698-Fini Sour Strawberry Kisses Jar Jelly 185g.jpg?q=10
sourpatch-kids-sour-berry-60g-pouch,SourPatch Kids sour berry 60g Pouch,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,990,TRUE,TRUE,https://assets.indolj.io/upload/1763038512-Sour Patch Kids sour berry 60g Pouch.jfif?q=10
fini-sour-sour-cola-bottles-jar-jelly,Fini Sour Sour Cola Bottles Jar Jelly,185g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,185,shopify,100,deny,manual,1050,TRUE,TRUE,https://assets.indolj.io/upload/1750129707-Fini Sour Sour Cola Bottles Jar Jelly 185g.jpg?q=10
yupi-korean-bbq-jelly,Yupi Korean BBQ Jelly,20g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,20,shopify,100,deny,manual,120,TRUE,TRUE,https://assets.indolj.io/upload/1732270951-AL.avif?q=10
yummy-gummy-peach-ring-jar,yummy Gummy Peach Ring Jar,175g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,175,shopify,100,deny,manual,880,TRUE,TRUE,https://assets.indolj.io/upload/1750129716-yummy Gummy Peach Ring Jar 175g.webp?q=10
chupa-chups-cham-cham-mut-8g,Chupa Chups Cham Cham Mut 8g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,350,TRUE,TRUE,https://assets.indolj.io/upload/1763038588-Chupa Chups Cham Cham Mut 8g.jfif?q=10
jojo-sour-short-liquid-candy-20g,Jojo Sour Short Liquid Candy 20g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,150,TRUE,TRUE,https://assets.indolj.io/upload/1763038621-Jojo Sour Short Liquid Candy 20g.jfif?q=10
life-style-cranberry-raisin-crunchy-granola-150g,Life Style Cranberry Raisin Crunchy Granola 150g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,860,TRUE,TRUE,https://assets.indolj.io/upload/1784187345-LifeStyleCranberryRaisinCrunchyGranola150g.jpg?q=10
skittles-wild-berry-38gm,Skittles Wild Berry 38gm,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,550,TRUE,TRUE,https://assets.indolj.io/upload/1763038681-Skittles Wild Berry 38gm.jfif?q=10
skittle-fruits-giants-3x-bigger-45g,Skittle Fruits Giants 3x Bigger 45g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,570,TRUE,TRUE,https://assets.indolj.io/upload/1763038715-Skittle Fruits Giants 3x Bigger 45g.jfif?q=10
skittles-fruit-152g,Skittles Fruit 152g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,1450,TRUE,TRUE,https://assets.indolj.io/upload/1763038757-Skittles Fruit 152g.jfif?q=10
chupa-chups-melody-pops-4x15g,Chupa Chups Melody Pops 4x15g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,780,TRUE,TRUE,https://assets.indolj.io/upload/1763038885-Chupa Chups Melody Pops 4x15g.jfif?q=10
jojo-crazy-bottle-pop,JOJO Crazy Bottle Pop,24g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,24,shopify,100,deny,manual,200,TRUE,TRUE,https://assets.indolj.io/upload/1768309212-JOJO Crazy Bottle Pop 24g.jfif?q=10
